DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ec2_A,Ec2_B,Ec3_A,Ec3_B,Sh_A,Sh_B,Price_sqr_meter,Price
27,1.0,58.484238,22.201323,19.0,6,6.0,2015,0.07542368,11,3097,0,0.0,0,0,0,1,0,1,0,1,2728.9492,171399.14
101,2.0,39.96172,27.780296,6.0,7,12.0,1970,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,5386.4624,190153.61
62,1.0,43.25371,30.277597,6.488057,10,1.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3689.8687,126705.68
170,3.0,77.31053,47.876167,10.0,9,17.0,1993,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,3743.386,395086.44
66,2.0,45.140553,27.619791,5.0,5,5.0,1965,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,4768.4907,179029.1
113,3.0,63.04444,45.877304,5.0,11,9.0,1966,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,4590.463,227828.02
9,1.0,42.552887,29.78702,6.382933,15,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3750.639,142654.45
105,2.0,36.618443,23.314568,6.0,4,9.0,1974,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,5878.248,162788.08
53,1.0,36.186405,21.909689,6.0,9,9.0,1975,0.31392455,22,4625,11,3855.0,2,10,0,1,0,1,0,1,4410.5103,189775.31
6,3.0,82.136955,57.49587,12.320544,3,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3523.422,214324.12
11,2.0,47.033432,29.296515,5.0,1,5.0,1970,0.03869299,28,6533,1,1015.0,2,5,0,1,0,1,0,1,4576.5806,178429.67
23,2.0,63.588978,44.512283,9.538347,7,25.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3385.0566,173654.6
81,2.0,37.54628,25.3389,5.6319423,3,9.0,1977,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,5732.986,193356.0
28,2.0,43.771828,33.24217,5.0,3,9.0,1968,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,4917.599,203425.39
23,1.0,39.471664,27.630165,5.9207497,3,1.0,1977,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,4043.42,76335.08
7,2.0,53.26278,32.786354,8.0,12,12.0,1982,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,4041.327,257350.66
148,2.0,51.82109,36.14542,6.0,3,8.0,1965,0.31392455,22,4625,11,3855.0,2,10,0,1,0,1,0,1,4153.7583,197957.14
1,2.0,67.34792,47.143547,10.102189,18,17.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3196.1238,196120.4
53,3.0,77.21422,56.678432,12.0,6,24.0,2020,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,3748.0552,338025.7
27,1.0,45.68297,43.20261,6.8524456,5,4.0,2015,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,3493.6548,128834.49
12,1.0,44.47165,25.711706,8.0,7,12.0,1983,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,3588.815,166076.55
6,1.0,46.645187,32.65163,6.9967785,9,25.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3421.586,135166.23
62,1.0,47.338894,33.137226,7.1008344,13,18.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3371.4458,118030.695
22,2.0,55.293037,35.761898,8.0,3,5.0,1960,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,3892.9368,231185.11
21,3.0,62.791832,47.656174,6.0,1,9.0,1969,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,4608.93,209570.83
27,3.0,79.33851,55.536957,11.900777,7,9.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,3647.701,173394.19
26,3.0,64.62668,46.929295,9.0,7,12.0,1967,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,4478.0757,295961.3
170,1.0,43.673855,21.383076,12.0,4,13.0,1977,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,3654.372,228886.03
27,1.0,47.177185,33.02403,7.076578,5,4.0,1977,0.07542368,11,3097,0,0.0,0,0,0,1,0,1,0,1,3383.0022,109264.48
109,2.0,79.03374,40.069065,10.0,15,18.0,1987,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,2723.5496,493265.9
29,2.0,47.270107,29.052155,5.0,4,5.0,1964,0.086885266,10,2277,2,1547.0,0,0,0,1,0,1,0,1,4553.6665,186002.2
53,2.0,49.228992,32.806377,5.0,7,4.0,1965,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,4372.47,210821.28
0,3.0,70.32275,45.46596,10.0,8,12.0,1976,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,4115.3564,308098.2
195,5.0,95.61753,62.377052,7.0,7,7.0,1940,0.015016892,17,3079,59,2890.0,0,8,0,1,0,1,0,1,4264.8486,479525.16
9,3.0,81.22859,47.5876,10.0,14,17.0,1977,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3562.8237,370409.4
33,1.0,31.565744,22.096022,4.734862,14,17.0,1977,0.23610845,16,3893,27,0.0,3,10,0,1,0,1,0,1,5056.1304,166039.88
3,2.0,47.57575,33.663345,6.0,9,9.0,1969,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,4524.412,187526.67
105,2.0,46.886875,30.086353,5.0,5,5.0,1964,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,4590.8857,199638.92
91,2.0,45.479588,29.127102,5.0,5,9.0,1968,0.33389154,30,6564,1,0.0,0,0,0,1,0,1,0,1,4732.943,225782.81
61,2.0,46.63422,28.201187,6.0,8,9.0,1978,0.30032253,52,10311,6,0.0,1,9,0,1,0,1,0,1,4615.7583,230395.34
69,3.0,78.66061,50.161957,10.0,15,17.0,2004,0.000991363,33,6783,3,0.0,1,9,0,1,0,1,0,1,3679.1372,493458.16
23,1.0,38.866787,27.20675,5.830018,5,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,4106.347,103781.33
32,2.0,48.823456,32.461445,6.0,11,9.0,1972,0.13564979,46,7960,6,350.0,3,11,0,1,0,1,0,1,4408.7886,239331.05
9,2.0,55.892715,32.258766,9.0,4,17.0,2011,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3851.1692,206198.28
57,1.0,37.667725,24.098726,6.0,6,9.0,1974,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,4237.063,170134.98
9,1.0,44.716015,31.30121,6.7074027,7,18.0,2017,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3569.2026,122496.945
6,1.0,40.91,28.637,6.1365004,10,25.0,2016,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3901.2593,130549.375
52,3.0,79.59801,55.718605,11.939701,3,17.0,1977,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3635.809,193566.33
23,3.0,73.17745,47.56881,8.0,3,5.0,1979,0.014072961,2,475,0,0.0,0,0,0,1,0,1,0,1,3954.8132,155760.42
16,3.0,55.642952,36.227413,6.0,6,9.0,1978,0.03717782,52,11217,1,2300.0,1,7,0,1,0,1,0,1,5201.0747,235582.06
30,2.0,54.262848,52.192303,8.139427,4,2.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3966.8447,74355.56
34,3.0,83.12288,81.58537,10.0,22,22.0,2017,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3481.6306,325473.47
23,3.0,102.44523,71.71166,15.366785,4,25.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,2824.955,215703.45
179,2.0,46.000202,30.68058,5.0,4,5.0,1963,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,4679.377,190773.11
53,3.0,79.9691,57.26752,12.0,17,17.0,2017,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,3618.9373,364306.88
9,2.0,60.820805,42.574562,9.123121,7,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3539.1228,185338.84
11,3.0,60.806675,45.166492,5.0,9,9.0,1974,0.000169676,36,5992,0,0.0,1,1,0,1,0,1,0,1,4759.398,232700.39
17,2.0,47.25462,33.859653,5.0,3,5.0,1963,0.0,18,3374,5,620.0,1,2,0,1,0,1,0,1,4555.1587,232368.72
53,2.0,58.603397,41.022377,8.79051,7,22.0,1977,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,3673.0344,297336.56
151,2.0,58.102036,56.26537,8.0,7,8.0,1960,0.23610845,16,3893,27,0.0,3,10,0,1,0,1,0,1,3704.729,302332.34
156,2.0,55.735188,31.140215,9.0,18,17.0,2005,0.007658515,35,7077,56,2301.0,3,19,0,1,0,1,0,1,3862.054,353868.2
84,2.0,46.139996,30.752398,6.0,2,5.0,1962,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,4665.1997,201222.83
53,3.0,80.48881,77.98773,12.073321,5,19.0,1977,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,3595.57,307321.75
48,1.0,43.857677,20.105103,11.0,5,17.0,2005,0.041124634,46,9515,5,0.0,1,10,0,1,0,1,0,1,3639.0554,239865.69
136,2.0,58.07326,31.839771,10.0,21,22.0,1982,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,3706.5647,328320.56
23,1.0,28.311354,19.817947,9.0,4,12.0,2017,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,5637.3325,73170.97
154,2.0,42.559296,28.62067,6.0,4,5.0,1963,0.4605564,20,4386,14,0.0,1,5,0,1,0,1,0,1,5057.7036,224947.66
109,2.0,53.078403,30.055048,9.0,3,17.0,2002,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1,4055.365,377934.0
61,1.0,43.55628,20.35888,8.0,7,14.0,1994,0.23220508,24,4860,1,80.0,0,3,0,1,0,1,0,1,3664.2368,183723.77
0,2.0,37.46615,22.189795,7.0,1,9.0,1970,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,5745.2476,149787.11
67,2.0,59.263203,30.650852,8.0,6,24.0,2007,0.10045574,43,7227,0,0.0,1,6,0,1,0,1,1,0,3632.1409,243328.5
1,3.0,88.904816,62.23337,13.335723,10,20.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3255.2021,289053.97
88,1.0,40.37262,22.582449,7.0,15,17.0,2005,0.1273759,43,8429,3,0.0,3,9,0,1,0,1,0,1,3953.187,171483.86
98,1.0,34.609097,22.705652,5.0,3,9.0,1967,0.19578105,23,5212,6,0.0,3,2,0,1,0,1,0,1,4611.519,191914.22
78,1.0,38.01923,19.10521,7.0,15,17.0,2005,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,4197.889,194327.5
67,1.0,40.31813,20.503845,9.0,16,16.0,1982,0.10045574,43,7227,0,0.0,1,6,0,1,0,1,1,0,3958.5298,157002.05
9,1.0,41.76807,29.237648,6.2652106,17,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3821.113,139635.08
52,1.0,43.680565,30.576395,6.552085,9,17.0,1977,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3653.8108,137111.34
21,2.0,52.09698,31.232628,8.0,12,12.0,1971,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,4131.761,192355.2
90,2.0,42.17678,28.08569,5.0,2,5.0,1965,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,5103.573,176344.83
59,1.0,48.232742,33.76292,7.2349114,15,17.0,2017,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,3308.9663,207086.64
29,2.0,45.395844,29.943483,5.0,7,5.0,1963,0.06966034,31,6119,4,0.0,1,2,0,1,0,1,0,1,4741.6743,174962.64
155,2.0,47.502316,30.58766,6.0,7,12.0,1973,0.042307273,17,2810,9,4849.0,3,6,0,1,0,1,0,1,4531.4062,293082.5
28,2.0,41.773174,25.40611,5.0,5,5.0,1960,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,5152.8833,162286.22
56,1.0,38.955242,19.152231,10.0,5,20.0,1999,0.0,23,5067,4,0.0,2,6,0,1,0,1,0,1,4097.023,214352.8
105,2.0,50.21639,30.768206,6.0,10,9.0,1972,0.06966034,31,6119,4,0.0,1,2,0,1,0,1,0,1,4286.495,212336.12
13,4.0,68.13622,49.825874,6.0,3,9.0,1979,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,5610.464,227687.33
99,2.0,47.00961,27.557611,5.0,11,9.0,1971,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,4578.9,188197.95
194,2.0,38.29996,26.034386,7.0,11,9.0,1962,0.17473908,17,3379,9,100.0,0,3,0,1,0,1,0,1,5620.17,222008.69
58,1.0,40.575554,28.402887,6.0863333,3,17.0,2016,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,3933.4155,120833.42
23,1.0,30.190298,28.180681,10.0,8,17.0,2013,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,5286.4834,102069.27
46,2.0,59.78316,33.35682,11.0,13,14.0,2003,0.0,47,11319,0,1145.0,3,5,0,1,0,1,0,1,3600.5505,341297.3
77,3.0,64.07745,45.6153,6.0,2,12.0,1977,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,4516.4585,128619.03
98,2.0,44.16218,32.269497,5.0,5,9.0,1965,0.08903972,33,7976,5,0.0,0,11,0,1,0,1,0,1,4874.132,196300.02
30,1.0,41.811077,29.267754,6.2716618,21,22.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3817.1826,137808.58
27,1.0,38.077686,22.185915,9.0,7,12.0,1992,0.07542368,11,3097,0,0.0,0,0,0,1,0,1,0,1,4191.445,122350.375
1,2.0,52.03646,51.030396,7.8054695,4,17.0,2015,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,4136.567,179276.44
27,2.0,66.17182,46.320274,9.925774,6,1.0,1977,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3252.93,169468.31
9,3.0,91.53604,87.832825,13.730407,5,9.0,2016,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3161.6306,246542.31
1,2.0,61.091858,31.69357,8.0,6,17.0,2013,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3523.4204,96662.77
34,2.0,76.43426,74.887764,11.465139,23,23.0,2015,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,2816.1758,423527.97
21,1.0,35.587856,21.305325,6.0,4,5.0,1959,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,4484.6904,157850.08
138,3.0,57.386185,44.978912,5.0,9,9.0,1968,0.19578105,23,5212,6,0.0,3,2,0,1,0,1,0,1,5043.0806,333178.72
48,2.0,80.29411,56.20588,12.044118,21,21.0,1977,0.041124634,46,9515,5,0.0,1,10,0,1,0,1,0,1,2680.798,448076.47
109,1.0,36.730797,22.992771,5.0,10,9.0,1964,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,4345.1416,196257.45
62,1.0,44.904293,20.963608,11.0,18,17.0,2015,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3554.2373,83721.89
1,1.0,47.534668,33.274265,7.1302004,5,3.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3357.5603,142843.98
27,1.0,38.537163,20.150614,7.0,3,12.0,1997,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,4141.47,154037.8
122,1.0,40.289585,21.988628,8.0,7,14.0,1996,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,3961.3342,147907.84
147,3.0,60.421345,41.26456,6.0,2,9.0,1959,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,4789.7505,286171.78
75,1.0,40.684032,19.05944,10.0,16,16.0,1985,0.30746666,30,5048,9,325.0,2,5,0,1,1,0,0,1,3922.9277,172668.33
25,4.0,100.57195,70.40037,10.0,10,20.0,1977,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3801.018,378541.56
128,2.0,56.4814,34.041214,8.0,9,12.0,1992,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,3811.0298,272398.72
27,2.0,65.88915,46.122406,10.0,18,17.0,2015,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3266.8853,204242.16
6,1.0,39.35216,27.546513,10.0,10,17.0,2013,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,4055.6987,116734.37
22,2.0,45.57816,28.475996,5.0,3,5.0,1962,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,4722.707,192794.9
55,3.0,83.180084,56.57285,12.0,2,7.0,1998,0.041365445,31,5569,0,0.0,1,4,0,1,0,1,0,1,3479.236,262246.53
122,1.0,40.359837,20.87209,8.0,8,10.0,1995,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,3954.4392,179639.1
9,2.0,68.198204,47.738743,10.229731,4,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3156.2751,190192.31
119,2.0,91.7136,47.760426,11.0,11,24.0,2001,0.000995363,42,7651,1,0.0,1,5,0,1,0,1,0,1,2347.0051,578626.8
17,2.0,46.312946,31.668907,5.0,6,9.0,1963,0.0,18,3374,5,620.0,1,2,0,1,0,1,0,1,4647.7783,226274.84
29,1.0,30.589436,15.242663,5.0,5,5.0,1966,0.06966034,31,6119,4,0.0,1,2,0,1,0,1,0,1,5217.5044,154913.05
17,1.0,41.16705,23.980629,8.0,19,17.0,2010,0.09344257,23,4635,5,3300.0,2,4,0,1,0,1,0,1,3876.8997,85476.34
52,3.0,80.84385,78.20503,12.126578,15,17.0,1977,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3579.7795,182886.61
170,1.0,40.372005,18.131447,8.0,3,5.0,1954,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,3953.247,175774.77
58,2.0,65.776085,46.04326,9.866413,15,17.0,1977,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,3272.501,175275.56
23,3.0,70.27846,69.97415,10.541769,4,3.0,1977,0.005767451,1,388,0,0.0,0,0,0,1,0,1,0,1,4117.9497,105385.016
8,2.0,54.4736,32.54048,9.0,11,16.0,1982,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,3951.4976,249990.72
187,1.0,38.892345,17.533506,10.0,8,16.0,2005,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,4103.6484,173331.3
105,1.0,36.829044,20.521095,9.0,7,15.0,1986,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,4333.5503,194932.36
18,1.0,39.042294,20.841589,9.0,8,25.0,2001,0.0,30,5562,0,0.0,0,5,0,1,0,1,1,0,4087.8877,171277.08
9,1.0,38.69761,22.869349,12.0,22,22.0,1981,0.13624443,11,2370,0,0.0,0,1,0,1,0,1,0,1,4124.2993,84791.06
1,2.0,64.5952,45.21664,10.0,4,17.0,2015,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3332.3264,203167.12
105,5.0,85.31361,56.68669,5.0,4,12.0,1967,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,4779.945,461678.75
107,2.0,36.982212,21.639563,6.0,6,9.0,1968,0.050272014,21,4231,14,1020.0,0,3,0,1,0,1,0,1,5820.4277,200664.9
157,3.0,84.63069,55.84904,11.0,4,6.0,1930,0.0,30,7538,87,4702.0,5,5,0,1,0,1,0,1,3419.6006,480227.28
143,1.0,38.31946,23.602934,8.0,9,16.0,1983,0.049863387,18,3746,9,75.0,3,1,0,1,0,1,0,1,4164.999,226129.53
7,2.0,76.01298,35.83222,11.0,14,16.0,1996,0.035145268,42,9292,3,2620.0,0,3,0,1,0,1,0,1,2831.7834,339743.47
62,1.0,47.10072,46.44796,7.0651083,4,1.0,2014,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3388.4941,108337.484
84,2.0,65.18545,39.046963,6.0,4,5.0,1958,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,3302.1526,272357.5
6,1.0,41.13244,24.216389,10.0,24,25.0,2016,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3880.1619,135481.81
57,1.0,45.112453,31.578716,6.766868,19,22.0,2015,0.40727624,9,1768,0,370.0,0,0,1,0,0,1,1,0,3537.8372,136584.64
7,3.0,82.763,44.606834,10.0,15,17.0,2009,0.035145268,42,9292,3,2620.0,0,3,0,1,0,1,0,1,3496.7698,453963.34
46,2.0,44.369057,31.064926,5.0,1,5.0,1965,0.18878376,31,6137,4,0.0,0,1,0,1,0,1,0,1,4851.406,184036.0
2,2.0,46.739502,29.41883,5.0,3,5.0,1964,0.0,33,7425,1,0.0,2,5,0,1,0,1,0,1,4605.3613,146622.86
11,2.0,46.404854,31.859941,6.0,5,9.0,1977,0.03869299,28,6533,1,1015.0,2,5,0,1,0,1,0,1,4638.5728,213751.66
145,2.0,52.911602,30.759459,8.0,9,14.0,1998,0.0,30,5562,0,0.0,0,5,0,1,0,1,1,0,4068.1494,239973.72
56,1.0,39.13249,28.18892,8.0,8,17.0,1987,0.0,23,5067,4,0.0,2,6,0,1,0,1,0,1,4078.4658,228134.77
44,1.0,34.767227,18.209648,6.0,7,9.0,1972,0.036122292,24,4378,0,1036.0,1,1,0,1,0,1,0,1,4590.545,154928.81
58,2.0,78.18138,72.27518,11.727207,4,9.0,1977,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,2753.2424,158565.83
90,2.0,42.507046,24.061594,6.0,13,12.0,1969,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,5063.9204,193286.0
93,3.0,134.02832,93.819824,20.104248,1,1.0,1977,0.004949358,0,186,0,0.0,0,0,0,1,0,1,0,1,2159.2688,167345.73
66,3.0,58.86713,41.177135,5.0,2,9.0,1974,0.16197556,31,7010,5,4508.0,3,7,0,1,1,0,0,1,4916.2095,255216.62
30,1.0,41.066246,28.746372,6.1599374,3,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3886.416,133039.94
8,3.0,84.95538,45.393143,10.0,15,14.0,2008,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,3406.531,358673.75
23,1.0,39.067844,27.34749,5.860177,16,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,4085.2144,125097.3
101,2.0,48.96589,31.110107,5.0,6,5.0,1965,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,4395.9644,192102.11
21,2.0,51.971603,33.84504,6.0,1,9.0,1968,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,4141.729,195174.31
53,1.0,38.690422,21.554619,8.0,14,24.0,2019,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,4125.0654,173987.19
30,2.0,66.82903,46.780323,10.024355,4,17.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3220.94,189266.17
91,1.0,35.913174,23.691973,9.0,8,16.0,1980,0.33389154,30,6564,1,0.0,0,0,0,1,0,1,0,1,4444.066,166971.86
58,1.0,39.82672,27.878704,5.9740086,5,17.0,1977,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,4007.3728,135953.4
21,1.0,34.884975,20.418282,5.0,3,5.0,1965,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,4575.0503,140846.55
119,2.0,46.001507,26.509214,5.0,6,5.0,1964,0.000995363,42,7651,1,0.0,1,5,0,1,0,1,0,1,4679.2446,180382.2
9,2.0,47.18606,29.152603,5.0,9,9.0,1971,0.31019914,11,2748,1,0.0,0,0,0,1,0,1,0,1,4561.7773,144534.06
48,1.0,39.80936,23.876942,8.0,4,14.0,1986,0.041124634,46,9515,5,0.0,1,10,0,1,0,1,0,1,4009.1204,200468.34
94,2.0,45.444122,29.794573,6.0,7,9.0,1971,0.28279766,33,8667,2,0.0,0,6,0,1,0,1,0,1,4736.6367,208959.64
61,1.0,36.839115,19.817688,5.0,6,9.0,1982,0.30032253,52,10311,6,0.0,1,9,0,1,0,1,0,1,4332.3657,175061.22
0,3.0,81.2971,47.77529,10.0,14,22.0,2009,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,3559.8215,113607.11
94,2.0,68.13548,40.21658,11.0,3,22.0,2008,0.28279766,33,8667,2,0.0,0,6,0,1,0,1,0,1,3159.1807,362635.62
30,2.0,58.46079,40.92255,8.769118,18,17.0,2017,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3681.9944,138026.73
46,2.0,46.83842,29.974056,5.0,5,5.0,1964,0.18878376,31,6137,4,0.0,0,1,0,1,0,1,0,1,4595.6353,215869.34
29,1.0,34.99806,22.267017,5.0,5,5.0,1964,0.086885266,10,2277,2,1547.0,0,0,0,1,0,1,0,1,4560.2676,126557.62
169,2.0,41.392487,26.651089,7.0,4,9.0,1965,0.1789168,18,3594,4,192.0,1,5,0,1,0,1,0,1,5200.2744,178999.83
59,2.0,55.878216,33.32927,8.0,17,17.0,1985,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,3852.1685,344183.25
2,2.0,61.718647,43.203053,9.257797,9,9.0,1977,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,3487.638,151480.69
27,2.0,67.67648,34.82053,12.0,3,17.0,2012,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3180.607,265707.1
10,2.0,52.68059,33.26786,8.0,3,17.0,1986,0.08903972,33,7976,5,0.0,0,11,0,1,0,1,0,1,4085.9885,269755.56
53,3.0,80.23085,55.850357,12.0,6,24.0,2018,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,3607.1306,345691.16
27,2.0,59.71459,41.800213,8.957189,5,12.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,3604.6853,139881.19
0,2.0,60.789974,42.552982,9.118497,4,17.0,1977,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,3540.9177,162985.11
9,2.0,64.54213,45.17949,9.68132,10,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3335.0667,195522.48
34,3.0,94.05298,65.83708,14.107947,3,1.0,1977,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3077.0227,354075.97
25,2.0,64.68364,60.49873,10.0,3,17.0,1977,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3327.7703,279689.0
109,1.0,39.784653,21.849178,8.0,2,17.0,1995,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1,4011.61,193067.16
129,3.0,72.95391,39.47872,9.0,16,15.0,1991,0.4605564,20,4386,14,0.0,1,5,0,1,0,1,0,1,3966.9314,358129.9
190,3.0,58.709335,37.330242,6.0,5,9.0,1964,0.0,30,7538,87,4702.0,5,5,0,1,0,1,0,1,4929.4233,507552.25
58,1.0,40.44509,23.46381,8.0,1,17.0,1996,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,3946.1035,169393.95
7,2.0,45.59495,32.09212,6.0,5,4.0,1962,0.035145268,42,9292,3,2620.0,0,3,0,1,0,1,0,1,4720.968,201703.78
